X,Y,OBJECTID,PLG_GPSDATE,PoleNum,FixtureType,Address,Predir,Street,StreetType,Height,Wattage,InstallDate,PoleType,Owner,PowerFeed,LampType
-116.245903265652657,43.606123376987483,1282332,,16235B,Cobrahead,5185,W,BETHEL,ST,30,100,1994-09-01T00:00:00.000Z,Wood,Boise City,Overhead,High Pressure Sodium
-116.274029806967704,43.604797824177844,1282333,,22381B,Shoebox,20,S,COLE,RD,40,250,1984-09-01T00:00:00.000Z,Metal,ACHD,Underground,High Pressure Sodium
-116.243549263009712,43.620736695663112,1282334,,39745C,Cobrahead,1721,N,MOUNTAIN VIEW,DR,40,105,1993-04-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.243632094391586,43.62024619019224,1282335,,17825C,Cobrahead,1621,N,ORCHARD,ST,40,105,1993-04-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.243600696795369,43.619638912020029,1282336,,39987C,Cobrahead,613,N,ORCHARD,ST,40,105,1993-04-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.29633641737064,43.615885378880655,1282337,,31651B,Cobrahead,9200,W,IRVING,ST,30,100,1989-09-01T00:00:00.000Z,Wood,Boise City,Underground,High Pressure Sodium
-116.282879664019688,43.61119125335366,1282338,,26519C,Cobrahead,8105,W,EMERALD,ST,35,80,1996-12-01T00:00:00.000Z,Metal,Boise City,Underground,LED
-116.331548064666322,43.632963519416698,1282339,,14886B,Shoebox,11968,W,ARCH,ST,25,100,1997-01-01T00:00:00.000Z,Metal,Boise City,Underground,High Pressure Sodium
-116.192881204432254,43.630570070166208,1282340,,47561A,Cobrahead,432,,SUMMIT RIDGE,,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.191091642927034,43.629600809341419,1282341,,41566A,Cobrahead,350,N,PANORAMA,,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.23083229304909,43.646900333708814,1282342,,42986A,Cobrahead,3207,W,PLANT,DR,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.23330386207742,43.642210639252383,1282343,,13145A,Cobrahead,2420,N,36TH,ST,40,100,1997-10-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.224571576587934,43.644432051198358,1282344,,11981A,Cobrahead,2621,N,29TH,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.224380710362809,43.648017816042184,1282345,,12081A,Cobrahead,2903,W,TAFT,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.23212051637725,43.648095328022144,1282346,,48142A,Cobrahead,3502,,TAFT,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.2276374181085,43.649986438123328,1282347,,12631A,Cobrahead,3301,N,32ND,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.230794680829362,43.652840354967942,1282348,,13045A,Cobrahead,3601,N,34TH,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.268335354513269,43.665634693359159,1282349,,42812A,Cobrahead,4920,N,PIERCE PARK,LN,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.289108256389881,43.679137472160882,1282350,,44667A,Cobrahead,8303,W,CASWELL,ST,40,100,1996-07-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.304189618047388,43.632344060300753,1282351,,37624A,Cobrahead,3010,N,MITCHELL,ST,40,100,1998-08-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.189953368169341,43.584322200877018,1282352,,31561A,Cobrahead,2201,S,COLORADO,AVE,40,100,1999-01-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.317243951862622,43.641156321041862,1282353,,25945A,Cobrahead,10865,W,EDNA,,40,100,1998-08-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.320074217534142,43.641086693970152,1282354,,25947A,Cobrahead,11064,W,EDNA,,40,100,1998-08-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
-116.201803840718839,43.653362866700682,1282355,,20852A,Cobrahead,3700,N,CARTWRIGHT,RD,40,200,1998-11-01T00:00:00.000Z,Wood,Idaho Power,Overhead,High Pressure Sodium
